NAICS_ID,ID_GROUP,Business Description,Date,Sales,Status
445,445,Food and beverage stores,2020/06/01,71799.0,Estimated
4451,445,Grocery stores,2020/06/01,63973.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,2020/06/01,61229.0,Estimated
4453,445,"Beer, wine, and liquor stores",2020/06/01,5780.0,Estimated
446,446,Health and personal care stores,2020/06/01,28279.0,Estimated
44611,446,Pharmacies and drug stores,2020/06/01,24655.0,Estimated
447,447,Gasoline stations,2020/06/01,36314.0,Estimated
448,448,Clothing and clothing access. stores,2020/06/01,16442.0,Estimated
4481,448,Clothing stores,2020/06/01,11080.0,Estimated
44811,448,Men's clothing stores,2020/06/01,303.0,Estimated
44812,448,Women's clothing stores,2020/06/01,2027.0,Estimated
44814,448,Family clothing stores,2020/06/01,6955.0,Estimated
44819,448,Other clothing stores,2020/06/01,946.0,Estimated
4482,448,Shoe stores,2020/06/01,2692.0,Estimated
44831,448,Jewelry stores,2020/06/01,2452.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",2020/06/01,8390.0,Estimated
45111,451,Sporting goods stores,2020/06/01,5887.0,Estimated
45112,451,"Hobby, toy, and game stores",2020/06/01,1420.0,Estimated
451211,451,Book stores,2020/06/01,388.0,Estimated
452,452,General merchandise stores,2020/06/01,60501.0,Estimated
4521,452,Department stores,2020/06/01,9047.0,Estimated
452111,452,Department stores(excl. discount department stores),2020/06/01,1524.0,Estimated
452112,452,Discount dept. stores,2020/06/01,7523.0,Estimated
4529,452,Other general merchandise stores,2020/06/01,51454.0,Estimated
45291,452,Warehouse clubs and superstores,2020/06/01,43615.0,Estimated
45299,452,All other gen. merchandise stores,2020/06/01,7839.0,Estimated
453,453,Miscellaneous store retailers,2020/06/01,11544.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",2020/06/01,1640.0,Estimated
45321,453,Office supplies and stationery stores,2020/06/01,780.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",2020/06/01,860.0,Estimated
45330,453,Used merchandise stores,2020/06/01,1246.0,Estimated
454,454,Nonstore retailers,2020/06/01,76015.0,Estimated
4541,454,Electronic shopping and mail-order houses,2020/06/01,69954.0,Estimated
45431,454,Fuel dealers,2020/06/01,1577.0,Estimated
722,722,Food services and drinking places,2020/06/01,51473.0,Estimated
7224,722,Drinking places,2020/06/01,0.0,Suppressed
7225,722,Restaurants and other eating places,2020/06/01,48350.0,Estimated
722511,722,Full service restaurants,2020/06/01,0.0,Suppressed
722513-722514-722515,722,Limited service eating places,2020/06/01,28789.0,Estimated
441,441,Motor vehicle and parts dealers,2020/07/01,116233.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,2020/07/01,107082.0,Estimated
4411,441,Automobile dealers,2020/07/01,97104.0,Estimated
44111,441,New car dealers,2020/07/01,84691.0,Estimated
44112,441,Used car dealers,2020/07/01,12413.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",2020/07/01,9151.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",2020/07/01,17180.0,Estimated
442,442,Furniture and home furnishings stores,2020/07/01,10625.0,Estimated
4421,442,Furniture stores,2020/07/01,5957.0,Estimated
4422,442,Home furnishings stores,2020/07/01,4668.0,Estimated
44221,442,Floor covering stores,2020/07/01,0.0,Suppressed
442299,442,All other home furnishings stores,2020/07/01,2440.0,Estimated
443,443,Electronics and appliance stores,2020/07/01,6555.0,Estimated
443141,443,Household appliance stores,2020/07/01,1731.0,Estimated
443142,443,Electronics stores,2020/07/01,4824.0,Estimated
444,444,Building mat. and garden equip. and supplies dealers,2020/07/01,39430.0,Estimated
4441,444,Building mat. and supplies dealers,2020/07/01,34870.0,Estimated
44412,444,Paint and wallpaper stores,2020/07/01,1271.0,Estimated
44413,444,Hardware stores,2020/07/01,3028.0,Estimated
445,445,Food and beverage stores,2020/07/01,75085.0,Estimated
4451,445,Grocery stores,2020/07/01,66892.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,2020/07/01,63980.0,Estimated
4453,445,"Beer, wine, and liquor stores",2020/07/01,6106.0,Estimated
446,446,Health and personal care stores,2020/07/01,29573.0,Estimated
44611,446,Pharmacies and drug stores,2020/07/01,25460.0,Estimated
447,447,Gasoline stations,2020/07/01,38876.0,Estimated
448,448,Clothing and clothing access. stores,2020/07/01,17779.0,Estimated
4481,448,Clothing stores,2020/07/01,12098.0,Estimated
44811,448,Men's clothing stores,2020/07/01,405.0,Estimated
44812,448,Women's clothing stores,2020/07/01,2373.0,Estimated
44814,448,Family clothing stores,2020/07/01,7077.0,Estimated
44819,448,Other clothing stores,2020/07/01,1156.0,Estimated
4482,448,Shoe stores,2020/07/01,2722.0,Estimated
44831,448,Jewelry stores,2020/07/01,2679.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",2020/07/01,8011.0,Estimated
45111,451,Sporting goods stores,2020/07/01,5435.0,Estimated
45112,451,"Hobby, toy, and game stores",2020/07/01,1409.0,Estimated
451211,451,Book stores,2020/07/01,437.0,Estimated
452,452,General merchandise stores,2020/07/01,61674.0,Estimated
4521,452,Department stores,2020/07/01,9384.0,Estimated
452111,452,Department stores(excl. discount department stores),2020/07/01,1591.0,Estimated
452112,452,Discount dept. stores,2020/07/01,7793.0,Estimated
4529,452,Other general merchandise stores,2020/07/01,52290.0,Estimated
45291,452,Warehouse clubs and superstores,2020/07/01,44706.0,Estimated
45299,452,All other gen. merchandise stores,2020/07/01,7584.0,Estimated
453,453,Miscellaneous store retailers,2020/07/01,11992.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",2020/07/01,2020.0,Estimated
45321,453,Office supplies and stationery stores,2020/07/01,869.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",2020/07/01,1151.0,Estimated
45330,453,Used merchandise stores,2020/07/01,1300.0,Estimated
454,454,Nonstore retailers,2020/07/01,79072.0,Estimated
4541,454,Electronic shopping and mail-order houses,2020/07/01,72123.0,Estimated
45431,454,Fuel dealers,2020/07/01,1603.0,Estimated
722,722,Food services and drinking places,2020/07/01,54511.0,Estimated
7224,722,Drinking places,2020/07/01,0.0,Suppressed
7225,722,Restaurants and other eating places,2020/07/01,51178.0,Estimated
722511,722,Full service restaurants,2020/07/01,0.0,Suppressed
722513-722514-722515,722,Limited service eating places,2020/07/01,30214.0,Estimated
441,441,Motor vehicle and parts dealers,2020/08/01,115928.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,2020/08/01,106956.0,Estimated
4411,441,Automobile dealers,2020/08/01,98206.0,Estimated
44111,441,New car dealers,2020/08/01,86015.0,Estimated
44112,441,Used car dealers,2020/08/01,12191.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",2020/08/01,8972.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",2020/08/01,17856.0,Estimated
442,442,Furniture and home furnishings stores,2020/08/01,11017.0,Estimated
4421,442,Furniture stores,2020/08/01,5847.0,Estimated
4422,442,Home furnishings stores,2020/08/01,5170.0,Estimated
44221,442,Floor covering stores,2020/08/01,0.0,Suppressed
442299,442,All other home furnishings stores,2020/08/01,2647.0,Estimated
443,443,Electronics and appliance stores,2020/08/01,6839.0,Estimated
443141,443,Household appliance stores,2020/08/01,1747.0,Estimated
443142,443,Electronics stores,2020/08/01,5092.0,Estimated
444,444,Building mat. and garden equip. and supplies dealers,2020/08/01,36664.0,Estimated
4441,444,Building mat. and supplies dealers,2020/08/01,32612.0,Estimated
44412,444,Paint and wallpaper stores,2020/08/01,1216.0,Estimated
44413,444,Hardware stores,2020/08/01,2891.0,Estimated
445,445,Food and beverage stores,2020/08/01,72353.0,Estimated
4451,445,Grocery stores,2020/08/01,64500.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,2020/08/01,61571.0,Estimated
4453,445,"Beer, wine, and liquor stores",2020/08/01,5813.0,Estimated
446,446,Health and personal care stores,2020/08/01,28918.0,Estimated
44611,446,Pharmacies and drug stores,2020/08/01,24757.0,Estimated
447,447,Gasoline stations,2020/08/01,38730.0,Estimated
448,448,Clothing and clothing access. stores,2020/08/01,18968.0,Estimated
4481,448,Clothing stores,2020/08/01,12933.0,Estimated
44811,448,Men's clothing stores,2020/08/01,379.0,Estimated
44812,448,Women's clothing stores,2020/08/01,2386.0,Estimated
44814,448,Family clothing stores,2020/08/01,7768.0,Estimated
44819,448,Other clothing stores,2020/08/01,1158.0,Estimated
4482,448,Shoe stores,2020/08/01,2822.0,Estimated
44831,448,Jewelry stores,2020/08/01,2877.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",2020/08/01,8218.0,Estimated
45111,451,Sporting goods stores,2020/08/01,5163.0,Estimated
45112,451,"Hobby, toy, and game stores",2020/08/01,1508.0,Estimated
451211,451,Book stores,2020/08/01,770.0,Estimated
452,452,General merchandise stores,2020/08/01,62304.0,Estimated
4521,452,Department stores,2020/08/01,9879.0,Estimated
452111,452,Department stores(excl. discount department stores),2020/08/01,1739.0,Estimated
452112,452,Discount dept. stores,2020/08/01,8140.0,Estimated
4529,452,Other general merchandise stores,2020/08/01,52425.0,Estimated
45291,452,Warehouse clubs and superstores,2020/08/01,45080.0,Estimated
45299,452,All other gen. merchandise stores,2020/08/01,7345.0,Estimated
453,453,Miscellaneous store retailers,2020/08/01,11842.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",2020/08/01,2210.0,Estimated
45321,453,Office supplies and stationery stores,2020/08/01,1105.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",2020/08/01,1105.0,Estimated
45330,453,Used merchandise stores,2020/08/01,1491.0,Estimated
454,454,Nonstore retailers,2020/08/01,77168.0,Estimated
4541,454,Electronic shopping and mail-order houses,2020/08/01,70505.0,Estimated
45431,454,Fuel dealers,2020/08/01,1630.0,Estimated
722,722,Food services and drinking places,2020/08/01,56358.0,Estimated
7224,722,Drinking places,2020/08/01,0.0,Suppressed
7225,722,Restaurants and other eating places,2020/08/01,52457.0,Estimated
722511,722,Full service restaurants,2020/08/01,0.0,Suppressed
722513-722514-722515,722,Limited service eating places,2020/08/01,30013.0,Estimated
441,441,Motor vehicle and parts dealers,2020/09/01,113058.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,2020/09/01,104451.0,Estimated
4411,441,Automobile dealers,2020/09/01,96980.0,Estimated
44111,441,New car dealers,2020/09/01,85909.0,Estimated
44112,441,Used car dealers,2020/09/01,11071.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",2020/09/01,8607.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",2020/09/01,17530.0,Estimated
442,442,Furniture and home furnishings stores,2020/09/01,11071.0,Estimated
4421,442,Furniture stores,2020/09/01,6112.0,Estimated
4422,442,Home furnishings stores,2020/09/01,4959.0,Estimated
44221,442,Floor covering stores,2020/09/01,0.0,Suppressed
442299,442,All other home furnishings stores,2020/09/01,2506.0,Estimated
443,443,Electronics and appliance stores,2020/09/01,6459.0,Estimated
443141,443,Household appliance stores,2020/09/01,1665.0,Estimated
443142,443,Electronics stores,2020/09/01,4794.0,Estimated
444,444,Building mat. and garden equip. and supplies dealers,2020/09/01,36930.0,Estimated
4441,444,Building mat. and supplies dealers,2020/09/01,32647.0,Estimated
44412,444,Paint and wallpaper stores,2020/09/01,1225.0,Estimated
44413,444,Hardware stores,2020/09/01,2760.0,Estimated
445,445,Food and beverage stores,2020/09/01,69741.0,Estimated
4451,445,Grocery stores,2020/09/01,62100.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,2020/09/01,59353.0,Estimated
4453,445,"Beer, wine, and liquor stores",2020/09/01,5582.0,Estimated
446,446,Health and personal care stores,2020/09/01,29462.0,Estimated
44611,446,Pharmacies and drug stores,2020/09/01,25237.0,Estimated
447,447,Gasoline stations,2020/09/01,37231.0,Estimated
448,448,Clothing and clothing access. stores,2020/09/01,18790.0,Estimated
4481,448,Clothing stores,2020/09/01,12912.0,Estimated
44811,448,Men's clothing stores,2020/09/01,401.0,Estimated
44812,448,Women's clothing stores,2020/09/01,2494.0,Estimated
44814,448,Family clothing stores,2020/09/01,7561.0,Estimated
44819,448,Other clothing stores,2020/09/01,1150.0,Estimated
4482,448,Shoe stores,2020/09/01,2643.0,Estimated
44831,448,Jewelry stores,2020/09/01,2882.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",2020/09/01,7794.0,Estimated
45111,451,Sporting goods stores,2020/09/01,4803.0,Estimated
45112,451,"Hobby, toy, and game stores",2020/09/01,1582.0,Estimated
451211,451,Book stores,2020/09/01,620.0,Estimated
452,452,General merchandise stores,2020/09/01,58567.0,Estimated
4521,452,Department stores,2020/09/01,9182.0,Estimated
452111,452,Department stores(excl. discount department stores),2020/09/01,1786.0,Estimated
452112,452,Discount dept. stores,2020/09/01,7396.0,Estimated
4529,452,Other general merchandise stores,2020/09/01,49385.0,Estimated
45291,452,Warehouse clubs and superstores,2020/09/01,42093.0,Estimated
45299,452,All other gen. merchandise stores,2020/09/01,7292.0,Estimated
453,453,Miscellaneous store retailers,2020/09/01,11604.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",2020/09/01,2153.0,Estimated
45321,453,Office supplies and stationery stores,2020/09/01,968.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",2020/09/01,1185.0,Estimated
45330,453,Used merchandise stores,2020/09/01,1357.0,Estimated
454,454,Nonstore retailers,2020/09/01,75540.0,Estimated
4541,454,Electronic shopping and mail-order houses,2020/09/01,68425.0,Estimated
45431,454,Fuel dealers,2020/09/01,1885.0,Estimated
722,722,Food services and drinking places,2020/09/01,54740.0,Estimated
7224,722,Drinking places,2020/09/01,0.0,Suppressed
7225,722,Restaurants and other eating places,2020/09/01,50423.0,Estimated
722511,722,Full service restaurants,2020/09/01,0.0,Suppressed
722513-722514-722515,722,Limited service eating places,2020/09/01,28743.0,Estimated
441,441,Motor vehicle and parts dealers,2020/10/01,114679.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,2020/10/01,105948.0,Estimated
4411,441,Automobile dealers,2020/10/01,98478.0,Estimated
44111,441,New car dealers,2020/10/01,87522.0,Estimated
44112,441,Used car dealers,2020/10/01,10956.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",2020/10/01,8731.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",2020/10/01,17979.0,Estimated
442,442,Furniture and home furnishings stores,2020/10/01,11114.0,Estimated
4421,442,Furniture stores,2020/10/01,6053.0,Estimated
4422,442,Home furnishings stores,2020/10/01,0.0,Suppressed
44221,442,Floor covering stores,2020/10/01,0.0,Suppressed
442299,442,All other home furnishings stores,2020/10/01,0.0,Suppressed
443,443,Electronics and appliance stores,2020/10/01,6865.0,Estimated
443141,443,Household appliance stores,2020/10/01,1722.0,Estimated
443142,443,Electronics stores,2020/10/01,5143.0,Estimated
444,444,Building mat. and garden equip. and supplies dealers,2020/10/01,37582.0,Estimated
4441,444,Building mat. and supplies dealers,2020/10/01,33018.0,Estimated
44412,444,Paint and wallpaper stores,2020/10/01,1208.0,Estimated
44413,444,Hardware stores,2020/10/01,2763.0,Estimated
445,445,Food and beverage stores,2020/10/01,71957.0,Estimated
4451,445,Grocery stores,2020/10/01,64017.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,2020/10/01,61259.0,Estimated
4453,445,"Beer, wine, and liquor stores",2020/10/01,5766.0,Estimated
446,446,Health and personal care stores,2020/10/01,30630.0,Estimated
44611,446,Pharmacies and drug stores,2020/10/01,26435.0,Estimated
447,447,Gasoline stations,2020/10/01,38161.0,Estimated
448,448,Clothing and clothing access. stores,2020/10/01,20088.0,Estimated
4481,448,Clothing stores,2020/10/01,14165.0,Estimated
44811,448,Men's clothing stores,2020/10/01,0.0,Suppressed
44812,448,Women's clothing stores,2020/10/01,2634.0,Estimated
44814,448,Family clothing stores,2020/10/01,8520.0,Estimated
44819,448,Other clothing stores,2020/10/01,1171.0,Estimated
4482,448,Shoe stores,2020/10/01,2677.0,Estimated
